Quarter,DailyNewsDate,Effective / Expected Close Date of Acquisition ,Region,Acquirer,HQ_Acquirer_Country,HQ_Acquirer_State,Target,HQ_Target_Country,HQ_Target_State,Target_Segment,Staffing (x),WFS,Rationale,Price,Hyperlink,Notes/Snippet
14Q4,20141030,,Americas,Investcorp,USA,NY,PRO Unlimited,USA,FL,Workforce Solutions,,VMS/MSP,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/Investment-group-acquires-VMS-and-MSP-firm-32013,
14Q4,20141027,,APAC ,WorkPac,Australia,N/A,RTO Gold Training,Australia,N/A,Workforce Solutions,,Training/Accreditation,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/Australia-WorkPac-acquires-majority-stake-in-training-company-31949,
14Q4,20141024,,Americas,The Woodmansee Group,USA,OH,Franklin-Belle,USA,TN,Temporary Staffing Skill Segment: Healthcare,,N/A,,Merger,http://www2.staffingindustry.com/site/Editorial/Daily-News/Franklin-Belle-merges-with-The-Woodmansee-Group-31942,
14Q4,20141022,,Americas,Kellton Tech Solutions,India,N/A,Vivos Professional Services,USA,VA,Temporary Staffing Skill Segment: All,,N/A,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/India-IT-consulting-firm-acquires-Virginia-based-recruitment-firm-Vivos-31900,
14Q4,20141021,,Americas,TeamHealth,USA,TN,PhysAssist Scribes,USA,TX,Temporary Staffing Skill Segment: Healthcare,,N/A,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/TeamHealth-acquires-medical-scribe-services-firm-31892,
14Q4,20141021,,EMEA,Flexpoint Holding,Netherlands,N/A,Trace,Belgium,N/A,Temporary Staffing Skill Segment: All,,N/A,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/Netherlands-Flexpoint-acquires-Trace-31886,
14Q4,20141013,,Americas,eRecruit Holdings,USA,MA,eStaff365,USA,FL,Workforce Solutions,,Cloud Based Solutions,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/Erecruit-acquires-onboarding-provider-31800,
14Q4,20141010,,Americas,InterCloud Systems,USA,NJ,VaultLogix,USA,MA,Workforce Solutions,,Cloud Based Solutions,,"16 million cash, 12.75 million in restricted common stock, 15.5 million in three-year convertible seller notes",http://www2.staffingindustry.com/site/Editorial/Daily-News/IT-services-firm-acquires-data-backup-protection-provider-31786,
14Q4,20141009,,Americas,eTERA Consulting,USA,DC,Discovery Services,USA,IL,Temporary Staffing Skill Segment: Legal,,N/A,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/Consulting-firm-acquires-Discovery-Services-31770,
14Q4,20141007,,Americas,Decton Staffing Services,USA,CA,LegalStaff,USA,CA,Temporary Staffing Skill Segment: Legal,,N/A,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/Decton-adds-legal-staffing-firm-31736,
14Q4,20141006,,Americas,Salo,USA,MN,The Johnsson Group,USA,IL,Temporary Staffing Skill Segment: Finance/Accounting,,N/A,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/Salo-acquires-Chicago-staffing-provider-31719,
14Q4,20141003,,EMEA,USG People,Netherlands,N/A,Netwerven,Netherlands,N/A,Workforce Solutions,,Ancillary HR Services,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/Netherlands-USG-People-acquires-majority-stake-in-Netwerven-31694,
15Q2,20141002,,APAC ,Pasona Group,Japan,N/A,Panasonic Business Services,Japan,N/A,Workforce Solutions,,Data Analytics,,ND,http://www.staffingindustry.com/row/Editorial/Daily-News/Japan-Pasona-to-acquire-majority-stake-in-one-of-Panasonic-s-non-staffing-businesses-31674,
14Q3,20140930,,EMEA,Sage South Africa,South Africa,N/A,SkillsMap,South Africa,N/A,Workforce Solutions,,Talent Acquisition Technology,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/South-Africa-Sage-acquires-cloud-based-recruitment-solution-SkillsMap-31639,
14Q3,20140930,,EMEA,Dillistone Group,United Kingdom,N/A,ISV Software,United Kingdom,N/A,Workforce Solutions,,Training/Accreditation,,"£850,000 initial cash consideration + £150,000 on 15 Jan 2015",http://www2.staffingindustry.com/site/Editorial/Daily-News/UK-Dillistone-announces-revenue-growth-and-acquisition-but-tempers-outlook-31644,
14Q2,20140929,,Americas,Labor Smart,USA,GA,Kwik Jobs,USA,AL,Temporary Staffing Skill Segment: Industrial,,N/A,,ND,http://www.staffingindustry.com/site/Editorial/Daily-News/Labor-Smart-acquires-Kwik-Jobs-31636,
14Q4,20140925,,APAC ,Interim Healthcare,USA,CA,Just Better Care,Australia,N/A,Temporary Staffing Skill Segment: Healthcare,,N/A,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/Interim-Healthcare-acquires-Australian-firm-31602,
14Q3,20140924,,EMEA,Jark Plc,United Kingdom,N/A,MC2 Technical Recruitment ,United Kingdom,N/A,Temporary Staffing Skill Segment: IT Staffing,,N/A,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/UK-Recruitment-firm-bought-out-of-administration-31576,
14Q3,20140923,,APAC ,Reclaim Industries,Australia,N/A,Skills Connect,Australia,N/A,Workforce Solutions,,Talent Acquisition Technology,,AUD 3.8 million,http://www2.staffingindustry.com/site/Editorial/Daily-News/Australia-Reclaim-Industries-to-acquire-Skills-Connect-31557,
14Q4,20140922,,EMEA,Boyden Global Executive Search,USA,NY,NMC-Nijsse Internaional,Netherlands,N/A,Retained Search,,N/A,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/Boyden-adds-Netherlands-firm-31551,
14Q2,20140919,,Americas,Xtreme Consulting Group,USA,WA,Synergy Seven,USA,AZ,Temporary Staffing Skill Segment: IT Staffing,,N/A,,ND,http://www.staffingindustry.com/site/Editorial/Daily-News/Xtreme-acquires-Phoenix-based-staffing-firm-31537,
14Q3,20140918,,Americas,IKYA Group,India,,Brainhunter,Canada,N/A,Temporary Staffing Skill Segment: Professional/Specialty,,N/A,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/India-IKYA-Group-acquires-Brainhunter-31511,
14Q3,20140916,,EMEA,Seven Step RPO,USA,CO,BlueGlue,United Kingdom,N/A,Workforce Solutions,,RPO,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/Seven-Step-RPO-acquires-UK-firm-31487,
14Q2,20140915,,Americas,Accountable Healthcare Staffing,USA,FL,The PARX Group (healthcare division only),USA,FL,Temporary Staffing Skill Segment: Healthcare,,N/A,,ND,http://www.staffingindustry.com/site/Editorial/Daily-News/Accountable-acquires-allied-health-division-in-Florida-31472,
14Q2,20140911,,Americas,Aequor Technologies,USA,NJ,Sound Advice (life sciences division only),USA,NY,Temporary Staffing Skill Segment: Professional/Specialty,,N/A,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/Aequor-buys-life-sciences-staffing-practice-31437,
14Q3,20140911,,Americas,General Employment Enterprises,USA,IL,Pivot Companies,USA,KS,Workforce Solutions,,PEO,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/General-Employment-acquires-Nextaff-Employment-Edge-operator-31439,
14Q3,20140908,,EMEA,Networkers International,United Kingdom,N/A,CAPPO,United Kingdom,N/A,Temporary Staffing Skill Segment: Engineering/Design,,N/A,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/UK-Networkers-International-acquires-oil-gas-recruiter-CAPPO-Group-31386,
14Q3,20140905,,EMEA,Actief,Belgium,N/A,TiP Personeendiensten,Netherlands,N/A,Temporary Staffing Skill Segment: All,,N/A,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/Belgium-Actief-expands-with-Dutch-acquisition-31367,
14Q2,20140902,,Americas,Addison Group,USA,IL,CVPartners,USA,CA,Temporary Staffing Skill Segment: Professional/Specialty,,N/A,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/Addison-Group-acquires-West-Coast-staffing-provider-31321,
14Q2,20140902,,Americas,S.i. Systems,Canada,N/A,Redwood Global,Canada,N/A,Temporary Staffing Skill Segment: IT Staffing,,N/A,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/S.i.-Systems-acquires-Toronto-based-IT-staffing-firm-31320,
14Q3,20140829,,EMEA,De Hoge Dennen Capital,Netherlands,N/A,Tentoo,Netherlands,N/A,Workforce Solutions,,Payrolling/Compliance,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/Netherlands-Investment-company-acquires-majority-stake-in-payrolling-company-Tentoo-31287,
14Q3,20140828,,EMEA,Independent News & Media (INM),Ireland,N/A,RecruitNI,Ireland,N/A,Workforce Solutions,,Job Boards/Apps,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/Northern-Ireland-Media-group-acquires-job-board-31268,
14Q2,20140827,,Americas,DLC,USA,CA,Beacon Resources,USA,CA,Temporary Staffing Skill Segment: Professional/Specialty,,N/A,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/DLC-acquires-finance-accounting-staffing-firm-31259,
14Q3,20140822,,EMEA,Amris eRecruitment UK,United Kingdom,N/A,Zao,Israel,N/A,Workforce Solutions,,Employee Engagement,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/UK-Amris-eRecruitment-acquires-employee-referral-platform-31213,
14Q3,20140822,,APAC ,Harvey Nash,United Kingdom,N/A,Beaumont KK,Japan,N/A,Retained Search,,N/A,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/Japan-Harvey-Nash-acquires-Executive-recruiter-Beaumont-KK-31208,
14Q3,20140820,,APAC ,Zhaopin,China,N/A,JobsDB China,China,N/A,Workforce Solutions,,Job Boards/Apps,,15.7 million,http://www2.staffingindustry.com/site/Editorial/Daily-News/China-Zhaopin-reports-growth-and-acquisition-31177,
14Q4,20140819,,EMEA,The Caldwell Partners,Canada,N/A,Hawksmoor Search,United Kingdom,N/A,Retained Search,,N/A,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/Caldwell-Partners-expands-to-Europe-with-London-acquisition-31172,
14Q3,20140818,,EMEA,DPA Group,Netherlands,N/A,Fagro Holding,Netherlands,N/A,Temporary Staffing Skill Segment: Professional/Specialty,,N/A,,€9 million,http://www2.staffingindustry.com/site/Editorial/Daily-News/Netherlands-DPA-reports-H1-revenue-growth-and-new-acquisition-31151,
14Q3,20140815,,EMEA,NES Global Talent,United Kingdom,N/A,RC Consultants,Norway,N/A,Temporary Staffing Skill Segment: Engineering/Design,,N/A,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/UK-NES-buys-in-Norway-31135,
14Q3,20140813,,Americas,Bullhorn,USA,NY,The Code Works,USA,CA,Workforce Solutions,,Software Solutions,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/Bullhorn-acquires-VMS-integration-firm-31110,
14Q3,20140811,,Americas,Groupe Crit,France,N/A,Actium Consulting,USA,CA,Temporary Staffing Skill Segment: IT Staffing,,N/A,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/France-Groupe-Crit-acquires-yet-another-US-staffing-company-30635,
14Q3,20140811,,Americas,Beeline,USA,FL,OnForce,USA,MA,Workforce Solutions,,Workforce Management,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/Adecco-s-Beeline-VMS-division-acquires-online-staffing-firm-31082,
14Q2,20140807,,Americas,Mitchell Martin,USA,NY,HLP Solutions,USA,TX,Retained Search,,N/A,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/Mitchell-Martin-acquires-HLP-Solutions-31052,
14Q3,20140806,,Americas,RCM Acquisition,USA,IL,Kforce,USA,FL,Temporary Staffing Skill Segment: Professional/Specialty,,N/A,,119 mILion,http://www2.staffingindustry.com/site/Editorial/Daily-News/Kforce-deal-includes-only-medical-coder-segment-31029,
14Q3,20140806,,EMEA,M Restart,Netherlands,N/A,The Offshore Partners (TOP),Netherlands,N/A,Temporary Staffing Skill Segment: Engineering/Design,,N/A,,Merger,http://www2.staffingindustry.com/site/Editorial/Daily-News/Netherlands-Oil-gas-recruiters-announce-merger-31027,
14Q3,20140804,,Americas,MSX International,USA,MI,IQNavigator - MSP division only,USA,CO,Workforce Solutions,,VMS,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/IQNavigator-sells-MSP-division-31002,
14Q2,20140801,,Americas,Compunnel Software Group,USA,NJ,MindTrust Consulting Services,USA,NJ,Temporary Staffing Skill Segment: IT Staffing,,N/A,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/IT-staffing-provider-acquires-New-Jersey-based-firm-30980,
14Q2,20140725,,Americas,Elwood Staffing,USA,IN,Encore Staffing Services,USA,KS,Temporary Staffing Skill Segment: Industrial,,N/A,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/Elwood-Staffing-acquires-Encore-Staffing-Services-30900,
14Q3,20140723,,EMEA,Payroll Select,Netherlands,N/A,Meesterhulp (Master Help),Netherlands,N/A,Workforce Solutions,,Payrolling/Compliance,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/Netherlands-Payroll-Select-announces-two-acquisitions-30856,
14Q3,20140723,,EMEA,Payroll Select,Netherlands,N/A,Zember,Netherlands,N/A,Workforce Solutions,,Payrolling/Compliance,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/Netherlands-Payroll-Select-announces-two-acquisitions-30856,
14Q2,20140721,,Americas,Brakston Grey,USA,TX,Top Hire,Mexico,N/A,Workforce Solutions,,Talent Acquisition Technology,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/Alder-Koten-division-acquires-Mexico-City-firm-30832,
14Q3,20140718,,EMEA,Swedish Personal Assistance,Sweden,N/A,Dedicare Assistance,Sweden,N/A,Temporary Staffing Skill Segment: Healthcare,,N/A,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/Sweden-Dedicare-reports-strong-growth-and-sells-Swedish-care-staffing-business-30811,
14Q3,20140715,,APAC ,Allegis Group,USA,MD,Talent2,Australia,N/A,Workforce Solutions,,BPO,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/Allegis-Group-completes-Talent2-acquisition-30766,
14Q3,20140711,,EMEA,Adolfsen Group,Norway,N/A,Personalhuset (Personnel House),Norway,N/A,Temporary Staffing Skill Segment: All,,N/A,,NOK 350 million,http://www2.staffingindustry.com/site/Editorial/Daily-News/Norway-ISS-announces-divestment-of-recruitment-firm-30726,
14Q2,20140711,,Americas,Source One Healthcare Professionals,USA,TN,Metz&Baum Healthcare Professionals,USA,TX,Temporary Staffing Skill Segment: Healthcare,,N/A,,NA,http://www2.staffingindustry.com/site/Editorial/Daily-News/Metz-Baum-Source-One-merge-30735,
14Q3,20140708,,EMEA,RP International,United Kingdom,N/A,Aero Appointments,UAE,N/A,Retained Search,,N/A,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/Dubai-RP-International-acquires-Aero-Appointments-30673,
14Q2,20140708,,Americas,Accountable Healthcare Staffing,USA,FL,MedAscend,USA,IL,Temporary Staffing Skill Segment: Healthcare,,N/A,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/Accountable-acquires-Chicago-healthcare-staffing-firm-30682,
14Q3,20140707,,Americas,Versar ,USA,VA,JM Waller Associates,USA,VA,Temporary Staffing Skill Segment: Professional/Specialty,,N/A,,13 million,http://www2.staffingindustry.com/site/Editorial/Daily-News/Government-services-firm-acquires-professional-staffing-company-J.M.-Waller-Associates-30668,
14Q3,20140704,,EMEA,Human Capital Invesment Group (HCIG),United Kingdom,N/A,DRC Locums,United Kingdom,N/A,Temporary Staffing Skill Segment: Healthcare,,N/A,,Merger,http://www2.staffingindustry.com/site/Editorial/Daily-News/UK-DRC-Locums-merges-with-HCIG-30653,
14Q2,20140703,,Americas,HireBetter,USA,TX,bkoAUSTIN,USA,TX,Temporary Staffing Skill Segment: Professional/Specialty,,N/A,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/Texas-firm-acquires-CFO-and-CIO-staffing-provider-30642,
14Q2,20140702,,APAC ,Advantage One Human Resources (AOHR),India,N/A,TechTree Technologies,India,N/A,Workforce Solutions,,Job Boards/Apps,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/India-Job-board-acquired-by-recruitment-company-30610,
14Q3,20140702,,APAC ,Davidson Recruitment ,Australia,N/A,ITCOM,Australia,N/A,Workforce Solutions,,Talent Acquisition Technology,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/Australia-Davidson-recruitment-acquires-ITCOM-30611,
14Q3,20140702,,Americas,Full Moon Talent,USA,CT,Quoin Partners,USA,CT,Workforce Solutions,,Talent Sourcing,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/Full-Moon-Talent-acquires-risk-management-firm-30621,
14Q3,20140702,,EMEA,Staffline,United Kingdom,N/A,Skillspoint,United Kingdom,N/A,Workforce Solutions,,Training/Accreditation,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/UK-Staffline-announces-acquisition-of-Skillspoint-30617,
14Q2,20140701,,Americas,Jackson Healthcare,USA,GA,Sullivan Healthcare Consulting,USA,MI,Temporary Staffing Skill Segment: Healthcare,,N/A,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/Jackson-Healthcare-acquires-Michigan-firm-30607,
14Q2,20140701,,Americas,PrincetonOne,USA,NJ,Retail Search Group,USA,CA,Temporary Staffing Skill Segment: Commercial,,N/A,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/PrincetonOne-acquires-retail-staffing-firm-30606,
14Q2,20140630,,APAC ,UST Global,USA,CA,Renaissance Solutions,Singapore,N/A,Retained Search,,N/A,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/UST-Global-acquires-Singapore-based-recruitment-firm-30586,
14Q2,20140630,,Americas,TrueBlue,USA,WA,The Seaton Companies,USA,IL,Temporary Staffing Skill Segment: All,,N/A,,310 million,http://www.staffingindustry.com/site/Editorial/Daily-News/TrueBlue-completes-Seaton-acquisition-30587,
14Q2,20140625,,Americas,The Judge Group,USA,PA,Keystream Inc,Canada,N/A,Temporary Staffing Skill Segment: IT Staffing,,N/A,,ND,http://www.staffingindustry.com/site/Editorial/Daily-News/Judge-Group-acquires-Canadian-IT-staffing-firm-30538,
14Q2,20140618,,Americas,Artech Information Systems,USA,NJ,Vega Consulting,USA,WA,Temporary Staffing Skill Segment: Professional/Specialty,,N/A,,ND,http://www.staffingindustry.com/site/Editorial/Daily-News/Artech-acquires-Pacific-Northwest-based-staffing-firm-30459,
14Q2,20140618,,Americas,Cumberland Consulting Group,USA,TN,Cipe Consulting Group,USA,WA,Temporary Staffing Skill Segment: IT Staffing,,N/A,,ND,http://www.staffingindustry.com/site/Editorial/Daily-News/Cumberland-Consulting-Group-makes-West-Coast-acquisition-30458,
14Q2,20140616,,EMEA,Boyden Global Executive Search,USA,NY,Neo Group,Norway,N/A,Retained Search,,N/A,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/Boyden-adds-Norway-firm-30422,
14Q2,20140610,,EMEA,Towerbrook Capital Partners (private equity group),USA,NY,Independent Clinical Services,United Kingdom,N/A,Temporary Staffing Skill Segment: Healthcare,,N/A,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/UK-US-private-equity-firm-acquires-healthcare-staffing-firm-30351,
14Q2,20140609,,Americas,Vaco,USA,TN,Focus Search Partners,USA,TN,Retained Search,,N/A,,ND,http://www.staffingindustry.com/site/Editorial/Daily-News/Tennessee-staffing-company-invests-in-executive-search-firm-30341,
14Q2,20140606,,APAC ,en world group,Japan,N/A,New Era India Consultancy,India,N/A,Temporary Staffing Skill Segment: All,,N/A,,ND,http://www2.staffingindustry.com/site/Editorial/Daily-News/Japan-en-world-acquires-Indian-recruitment-firm-30316,
